Date,TRDPRC_1,OPEN_PRC,HIGH_1,LOW_1,ACVOL_UNS
2023-01-18,3289.55,3291.02,3301.29,3280.85,210253800
2023-01-19,3276.18,3281.83,3290.25,3271.87,188376368
2023-01-20,3293.71,3279.01,3305.25,3263.99,298960000
2023-01-25,3352.77,3322.85,3355.87,3318.76,282399300
2023-01-26,3377.19,3363.66,3381.02,3353.83,326174787
2023-01-27,3394.21,3392.08,3395.79,3379.15,354663700
2023-01-30,3378.29,3399.56,3408.19,3365.31,345010756
2023-01-31,3365.67,3375.7,3389.77,3352.08,297955600
2023-02-01,3377.65,3385.36,3389.72,3357.68,257922964
2023-02-02,3363.68,3376.63,3380.72,3353.16,279745348
2023-02-03,3384.29,3373.14,3384.29,3358.46,295806300
2023-02-06,3385.93,3391.59,3392.59,3375.44,211423198
2023-02-07,3380.84,3384.68,3397.32,3374.62,244853700
2023-02-08,3388.52,3378.43,3393.33,3372.62,207446400
2023-02-09,3359.48,3376.05,3382.46,3355.09,212095600
2023-02-10,3360.69,3351.16,3366.85,3334.47,200593538
2023-02-13,3324.7,3368.91,3376.69,3324.7,220523179
2023-02-14,3318.2,3335.22,3341.42,3314.32,218919300
2023-02-15,3280.82,3310.73,3312.84,3271.78,267807700
2023-02-16,3311.23,3286.26,3325.22,3286.26,230964800
2023-02-17,3328.37,3300.66,3330.83,3300.16,212004400
2023-02-20,3308.75,3330.52,3330.66,3307.43,189017200
2023-02-21,3306.86,3313.37,3315.86,3298.3,167063600
2023-02-22,3300.04,3305.88,3309.5,3291.04,264438948
2023-02-23,3264.93,3302.65,3303.44,3264.93,281732800
2023-02-24,3282.3,3264.45,3290.41,3264.45,241220393
2023-02-27,3263.24,3272.17,3285.79,3261.95,205328000
2023-02-28,3262.63,3270.0,3285.25,3260.58,255501644
2023-03-01,3255.08,3265.5,3275.1,3255.08,223491840
2023-03-02,3234.9,3251.73,3256.24,3225.62,283441299
2023-03-03,3232.02,3244.2,3251.29,3230.42,259538500
2023-03-06,3239.31,3240.47,3246.44,3224.95,221476000
2023-03-07,3245.27,3240.12,3264.72,3233.35,213131726
2023-03-08,3226.86,3241.76,3242.53,3215.58,193900898
2023-03-09,3214.51,3227.21,3232.28,3211.03,147295600
2023-03-10,3177.43,3198.94,3199.94,3169.8,243235581
2023-03-13,3132.37,3165.82,3175.87,3132.37,288472900
2023-03-14,3129.75,3101.29,3139.27,3094.28,335200686
2023-03-15,3172.92,3157.93,3186.92,3157.93,278928800
2023-03-16,3155.54,3142.98,3176.67,3134.03,288972900
2023-03-17,3183.28,3179.66,3185.25,3162.35,380882877
2023-03-20,3139.76,3179.05,3179.05,3123.55,261517560
2023-03-21,3173.93,3162.13,3186.69,3157.81,219298094
2023-03-22,3220.98,3193.68,3228.61,3189.65,305639682
2023-03-23,3219.0,3204.84,3223.03,3191.99,214949329
2023-03-24,3212.64,3210.97,3223.93,3200.9,198778900
2023-03-27,3239.03,3225.7,3247.5,3223.45,267251500
2023-03-28,3255.54,3255.22,3266.98,3243.25,238082400
2023-03-29,3262.54,3254.47,3270.38,3242.49,243330117
2023-03-30,3257.18,3256.73,3262.67,3238.98,216975628
2023-03-31,3258.9,3265.01,3273.47,3255.59,333549242
2023-04-03,3281.08,3272.48,3287.44,3263.36,332792043
2023-04-04,3311.12,3294.73,3316.17,3288.95,258998600
2023-04-05,3318.87,3312.13,3331.66,3301.09,254315965
2023-04-06,3300.48,3311.34,3314.74,3291.65,188274713
2023-04-10,3294.43,3306.61,3311.05,3288.72,94688200
2023-04-11,3297.83,3296.47,3309.17,3287.23,159879854
2023-04-12,3286.12,3302.94,3302.95,3278.21,178783573
2023-04-13,3294.54,3282.59,3297.05,3280.07,188390700
2023-04-14,3302.66,3305.67,3315.85,3300.82,161832600
2023-04-17,3319.26,3307.46,3319.26,3299.28,145049900
2023-04-18,3309.56,3314.19,3323.27,3298.73,185658833
2023-04-19,3324.05,3310.4,3326.15,3307.36,214959800
2023-04-20,3313.41,3321.06,3329.52,3305.33,219445516
2023-04-21,3321.82,3308.43,3321.82,3300.86,174661224
2023-04-24,3324.55,3320.25,3326.88,3307.78,208844700
2023-04-25,3296.56,3319.72,3325.45,3288.59,258832726
2023-04-26,3293.91,3285.58,3299.33,3281.32,186899660
2023-04-27,3282.03,3275.27,3287.08,3271.31,196615789
2023-04-28,3270.51,3281.25,3284.94,3266.11,202686587
2023-05-02,3281.99,3291.43,3309.68,3273.99,246144319
2023-05-03,3262.01,3260.98,3266.23,3243.6,219332029
2023-05-04,3269.18,3254.49,3269.36,3249.39,183350278
2023-05-05,3266.63,3267.17,3271.15,3258.65,154136500
2023-05-08,3257.66,3274.29,3276.19,3253.5,164718700
2023-05-09,3242.95,3253.11,3254.29,3237.64,199620400
2023-05-10,3242.29,3255.61,3257.88,3237.09,167143820
2023-05-11,3229.55,3243.68,3247.45,3219.92,225704600
2023-05-12,3208.55,3221.82,3223.87,3196.09,322136200
2023-05-15,3214.72,3207.04,3216.31,3196.86,270304200
2023-05-16,3214.04,3226.78,3227.89,3206.22,199919900
2023-05-17,3173.84,3205.76,3208.92,3168.79,328265900
2023-05-18,3182.55,3186.43,3196.48,3179.67,233337900
2023-05-19,3202.59,3185.26,3207.24,3184.91,227645084
2023-05-22,3211.09,3202.1,3211.14,3188.44,191201700
2023-05-23,3218.08,3216.08,3232.29,3200.73,194663461
2023-05-24,3214.21,3210.27,3214.21,3204.74,205553288
2023-05-25,3207.72,3204.24,3213.23,3195.95,219887800
2023-05-26,3207.39,3206.39,3213.86,3201.0,204062650
2023-05-29,3195.22,3225.46,3231.64,3192.48,224165200
2023-05-30,3187.56,3194.33,3203.9,3186.17,184826700
2023-05-31,3158.8,3177.17,3181.06,3156.15,552675755
2023-06-01,3166.3,3162.52,3176.17,3155.52,269214075
2023-06-05,3189.01,3211.63,3223.38,3181.32,348011900
2023-06-06,3190.11,3185.06,3192.25,3175.76,259491109
2023-06-07,3179.58,3193.29,3195.22,3173.74,250531892
2023-06-08,3186.61,3181.82,3186.61,3170.21,264430500
2023-06-09,3186.97,3186.6,3191.11,3179.03,237783866
2023-06-12,3196.07,3190.56,3206.59,3186.04,197458900
2023-06-13,3189.4,3189.86,3194.06,3175.02,223167800
2023-06-14,3218.14,3198.33,3222.29,3194.75,257549700
2023-06-15,3242.85,3212.6,3248.37,3210.35,310702543
2023-06-16,3260.03,3251.84,3277.51,3246.27,540390363
2023-06-19,3241.17,3255.75,3257.29,3235.52,395212037
2023-06-20,3220.23,3237.99,3246.19,3218.46,372536100
2023-06-21,3223.66,3210.89,3232.25,3205.19,314802441
2023-06-22,3222.43,3222.86,3228.35,3211.18,274868600
2023-06-23,3191.6,3219.19,3222.79,3187.82,511366000
2023-06-26,3189.68,3195.98,3217.61,3188.23,345771100
2023-06-27,3205.35,3198.33,3213.22,3195.97,522355000
2023-06-28,3207.28,3217.91,3223.11,3201.66,441381100
2023-06-30,3205.91,3221.13,3222.0,3204.78,745362093
2023-07-03,3207.1,3215.56,3219.49,3200.85,440310964
2023-07-04,3203.77,3204.45,3209.23,3197.01,299524200
2023-07-05,3185.38,3203.53,3203.85,3182.97,447953100
2023-07-06,3150.43,3181.69,3185.63,3147.24,351159819
2023-07-07,3139.47,3141.07,3146.51,3128.7,491143400
2023-07-10,3149.32,3143.1,3157.15,3139.17,660534100
2023-07-11,3163.84,3163.54,3166.87,3150.2,545357200
2023-07-12,3175.36,3168.64,3185.27,3158.09,1217879200
2023-07-13,3238.46,3202.35,3247.19,3199.53,1227877600
2023-07-14,3248.63,3253.14,3260.28,3241.94,743909900
2023-07-17,3254.43,3252.2,3254.43,3225.44,636348100
2023-07-18,3254.26,3254.61,3258.86,3245.12,469571700
2023-07-19,3275.24,3270.04,3278.15,3259.2,453289497
2023-07-20,3274.38,3282.77,3282.95,3263.7,815091400
2023-07-21,3278.3,3272.34,3278.3,3265.57,386783000
2023-07-24,3265.14,3279.98,3285.02,3253.95,339248600
2023-07-25,3286.16,3274.03,3288.17,3263.67,380881987
2023-07-26,3304.96,3284.62,3316.1,3282.11,644071800
2023-07-27,3337.42,3326.17,3339.24,3317.51,535365180
2023-07-28,3371.17,3353.69,3374.21,3344.32,923200400
2023-07-31,3373.98,3377.91,3392.63,3363.87,741889900
2023-08-01,3373.79,3383.07,3385.68,3362.63,462741818
2023-08-02,3325.02,3352.5,3362.24,3315.8,667000700
2023-08-03,3304.06,3322.2,3330.43,3300.07,481387073
2023-08-04,3292.39,3298.24,3304.57,3287.33,530315000
2023-08-07,3309.87,3296.89,3312.87,3293.7,485921600
2023-08-08,3313.79,3317.82,3320.16,3305.75,451276887
2023-08-10,3322.93,3312.63,3324.33,3301.1,497497600
2023-08-11,3294.28,3319.85,3319.99,3279.71,541303754
2023-08-14,3247.7,3262.94,3265.69,3229.45,413069130
2023-08-15,3232.74,3250.8,3263.23,3228.34,452550300
2023-08-16,3213.58,3226.61,3227.09,3198.24,475036100
2023-08-17,3196.75,3195.41,3205.86,3182.54,436829300
2023-08-18,3173.93,3178.95,3186.31,3166.6,471670400
2023-08-21,3154.03,3171.68,3172.91,3149.22,588521400
2023-08-22,3159.88,3165.05,3165.11,3143.9,394804500
2023-08-23,3174.18,3153.59,3182.95,3147.22,348085700
2023-08-24,3180.72,3187.73,3197.0,3174.96,896315200
2023-08-25,3189.88,3173.57,3190.31,3165.99,823398300
2023-08-28,3213.68,3200.05,3231.4,3200.04,556578300
2023-08-29,3223.09,3222.98,3228.44,3217.25,347461500
2023-08-30,3220.22,3237.42,3239.7,3214.89,725982100
2023-08-31,3233.3,3221.67,3239.15,3216.52,1203874028
2023-09-04,3238.97,3240.53,3245.29,3234.11,722670920
2023-09-05,3226.83,3231.39,3233.84,3214.63,394038396
2023-09-06,3222.88,3238.18,3245.18,3210.49,679793400
2023-09-07,3226.59,3221.47,3226.59,3201.79,325094300
2023-09-08,3207.75,3216.59,3225.77,3204.66,428656600
2023-09-11,3218.28,3212.14,3221.18,3200.42,410142600
2023-09-12,3214.46,3219.39,3221.41,3205.0,303833788
2023-09-13,3218.93,3217.32,3223.6,3204.84,427515700
2023-09-14,3249.51,3225.13,3249.51,3222.45,385193596
2023-09-15,3280.69,3263.22,3289.07,3259.35,801119200
2023-09-18,3263.39,3285.15,3285.15,3259.03,274958492
2023-09-19,3240.75,3264.87,3266.47,3235.96,424808200
2023-09-20,3242.0,3245.75,3249.76,3227.64,411593500
2023-09-21,3202.81,3235.19,3236.51,3199.91,600413965
2023-09-22,3204.82,3187.46,3211.11,3179.33,353987000
2023-09-25,3215.4,3202.54,3222.12,3195.68,448941072
2023-09-26,3215.07,3211.81,3224.53,3204.91,401696400
2023-09-27,3200.03,3199.38,3200.84,3184.78,418360000
2023-09-28,3206.99,3199.92,3210.13,3196.44,462420948
2023-09-29,3217.41,3214.04,3228.67,3212.53,645402800
2023-10-02,3208.86,3226.53,3231.1,3197.75,486161350
2023-10-03,3192.35,3196.15,3197.12,3176.49,425727900
2023-10-04,3147.39,3163.33,3165.99,3134.64,805790300
2023-10-05,3155.1,3149.49,3174.99,3145.66,463458600
2023-10-06,3174.39,3158.1,3179.94,3155.86,602546063
2023-10-09,3166.51,3165.72,3174.84,3157.45,535500000
2023-10-10,3199.07,3185.84,3202.83,3182.47,491742400
2023-10-11,3192.87,3213.43,3214.24,3185.05,783850900
2023-10-12,3218.69,3203.86,3232.09,3202.15,373541000
2023-10-13,3185.79,3192.33,3197.31,3184.48,305519228
2023-10-16,3163.89,3170.75,3179.39,3157.63,296620700
2023-10-17,3171.83,3185.79,3193.58,3163.3,354744100
2023-10-18,3136.62,3167.63,3168.34,3132.49,466975800
2023-10-19,3099.6,3111.78,3112.7,3093.84,846354300
2023-10-20,3076.69,3083.59,3100.44,3074.07,711417700
2023-10-23,3053.36,3065.9,3076.69,3053.36,748616600
2023-10-24,3083.88,3059.83,3087.7,3053.18,497677145
2023-10-25,3078.78,3091.56,3093.26,3075.84,376155000
2023-10-26,3071.31,3070.71,3082.45,3055.12,623577900
2023-10-27,3061.85,3076.95,3079.8,3058.14,417783457
2023-10-30,3064.29,3049.87,3070.19,3041.67,423292202
2023-10-31,3067.74,3078.38,3086.39,3053.12,552720719
2023-11-01,3076.77,3071.74,3081.65,3068.56,508723538
2023-11-02,3082.49,3100.69,3106.76,3076.0,413094300
2023-11-03,3143.66,3106.94,3151.59,3106.49,651808100
2023-11-06,3180.53,3162.36,3180.53,3153.63,395347300
2023-11-07,3173.81,3168.18,3177.23,3153.49,449875686
2023-11-08,3129.72,3159.04,3161.11,3121.51,538537160
2023-11-09,3135.32,3127.97,3150.26,3127.01,482049714
2023-11-10,3106.68,3119.47,3121.26,3100.38,316355600
2023-11-14,3104.66,3107.68,3117.39,3090.49,613055200
2023-11-15,3132.12,3140.52,3145.81,3116.64,564264000
2023-11-16,3133.05,3126.17,3140.04,3101.27,412167100
2023-11-17,3124.67,3123.17,3128.52,3110.36,323416269
2023-11-20,3111.58,3116.54,3120.21,3100.44,393439000
2023-11-21,3096.34,3113.8,3114.54,3092.08,596952200
2023-11-22,3114.92,3096.38,3119.6,3093.31,618371400
2023-11-23,3111.75,3099.1,3116.84,3098.16,260612800
2023-11-24,3094.81,3099.1,3116.84,3091.99,229227100
2023-11-27,3086.42,3092.11,3102.59,3078.57,253686846
2023-11-28,3065.94,3087.19,3089.55,3061.6,402755925
2023-11-29,3084.7,3078.31,3094.61,3075.9,425953300
2023-11-30,3072.99,3085.72,3086.44,3067.3,759093900
2023-12-01,3090.31,3081.25,3094.15,3077.41,525191469
2023-12-04,3084.08,3099.08,3112.4,3079.14,326340000
2023-12-05,3077.16,3079.82,3090.43,3067.25,334551893
2023-12-06,3087.24,3081.83,3087.24,3067.42,290799824
2023-12-07,3074.26,3075.7,3079.8,3052.35,350950600
2023-12-08,3110.73,3079.83,3111.11,3078.54,713503400
