Date,TRDPRC_1,OPEN_PRC,HIGH_1,LOW_1,ACVOL_UNS
2015-06-24,590.02,592.19,594.01,589.02,128937000
2015-06-25,587.99,589.29,590.37,585.34,114601000
2015-06-26,581.75,586.04,592.59,581.75,152466000
2015-06-29,591.75,580.16,591.75,579.61,121737000
2015-06-30,593.05,588.77,598.98,588.77,156143000
2015-07-01,591.5,594.52,594.52,587.33,133315000
2015-07-02,605.7,591.5,605.7,590.52,136673000
2015-07-03,616.43,608.82,617.96,608.82,164546000
2015-07-06,625.22,618.75,625.34,618.65,179746000
2015-07-07,630.27,623.89,633.73,620.59,175373000
2015-07-08,623.17,630.4,634.13,617.29,191327000
2015-07-09,622.1,616.2,626.38,613.34,148192000
2015-07-10,627.28,627.56,630.79,624.7,216869000
2015-07-13,634.06,631.56,637.07,627.69,140485000
2015-07-14,638.69,635.55,640.43,628.43,155026000
2015-07-15,630.89,640.43,641.06,630.89,141789000
2015-07-16,626.9,627.32,632.21,622.57,132736000
2015-07-17,628.63,628.45,631.67,626.21,106877000
2015-07-20,620.54,624.84,624.84,616.11,120577000
2015-07-21,616.61,619.9,624.47,613.83,100715000
2015-07-22,629.85,614.56,629.94,613.58,120810000
2015-07-23,632.01,632.07,637.91,631.43,120932000
2015-07-24,631.26,633.27,634.61,627.99,111647000
2015-07-27,635.46,629.68,636.84,629.42,123979000
2015-07-28,631.47,636.58,639.54,631.47,155012000
2015-07-29,624.7,632.0,634.64,624.7,114156000
2015-07-30,626.57,625.46,627.11,622.43,102580000
2015-07-31,621.06,628.31,629.97,621.06,112601000
2015-08-03,609.47,617.12,617.12,605.63,129803000
2015-08-04,600.76,607.95,609.91,600.76,83580000
2015-08-05,607.08,600.68,608.21,600.68,108568000
2015-08-06,601.04,607.84,609.31,600.85,110438000
2015-08-07,603.76,601.57,604.04,597.75,87764000
2015-08-10,614.53,603.82,614.53,603.82,90734000
2015-08-11,613.05,615.17,619.69,611.17,119704000
2015-08-12,604.24,609.33,611.46,602.01,112168000
2015-08-13,594.26,603.31,603.31,590.44,126467000
2015-08-14,589.03,592.8,598.55,585.97,90669000
2015-08-17,573.15,588.67,591.2,571.26,108220000
2015-08-18,580.22,571.31,580.22,571.22,93867000
2015-08-19,577.82,576.44,580.99,569.21,106330000
2015-08-20,566.69,577.82,577.82,565.09,113118000
2015-08-21,556.3,559.34,559.97,542.31,185890000
2015-08-24,526.93,550.48,550.48,523.55,174560000
2015-08-25,529.98,511.13,535.48,511.13,177692000
2015-08-26,545.89,530.05,545.89,530.05,124142000
2015-08-27,555.81,551.89,558.93,551.44,127733000
2015-08-28,570.87,561.36,570.87,559.35,165727000
2015-08-31,564.75,573.1,573.1,563.99,127966000
2015-09-01,562.31,565.75,569.18,561.28,98666000
2015-09-03,554.3,559.32,561.43,551.47,93471000
2015-09-04,556.81,554.85,558.9,554.77,66985000
2015-09-07,554.93,557.07,560.09,554.44,75024000
2015-09-08,566.72,554.48,566.72,554.34,107300000
2015-09-09,572.34,574.06,574.73,569.69,89599000
2015-09-10,572.07,567.51,576.13,567.09,70328000
2015-09-11,566.74,572.14,573.99,566.18,94987000
2015-09-14,562.17,569.21,572.25,561.46,84876000
2015-09-15,563.27,564.38,565.05,561.1,85238000
2015-09-16,564.13,561.86,564.82,561.69,74657000
2015-09-17,562.48,563.93,565.85,562.48,88374000
2015-09-18,566.25,564.69,569.5,564.69,153414000
2015-09-21,572.12,566.74,572.26,565.16,109412000
2015-09-22,573.2,573.09,575.17,570.26,121250000
2015-09-23,572.72,570.64,573.85,569.51,107831000
2015-09-24,570.25,573.5,575.36,570.12,107033000
2015-09-25,570.38,570.41,572.09,567.71,79090000
2015-09-28,564.88,571.29,572.15,564.88,86044000
2015-09-29,561.19,559.83,561.76,557.65,93140000
2015-09-30,562.64,562.5,565.65,562.5,83822000
2015-10-01,563.54,563.39,565.63,563.23,82587000
2015-10-02,562.31,563.33,565.01,561.73,81795000
2015-10-05,570.0,564.58,570.0,563.95,98664000
2015-10-06,581.29,577.45,581.38,574.63,179240000
2015-10-07,579.57,583.97,587.3,579.57,146233000
2015-10-08,586.78,580.04,588.35,579.82,194056000
2015-10-09,588.02,590.91,593.02,587.57,162688000
2015-10-12,592.1,587.72,594.74,587.25,152111000
2015-10-13,590.84,589.09,591.66,588.54,115294000
2015-10-14,589.98,592.45,593.73,589.62,113477000
2015-10-15,592.4,591.36,594.17,588.98,115345000
2015-10-16,593.02,592.4,599.74,592.4,132294000
2015-10-19,594.61,593.87,598.11,591.6,107689000
2015-10-20,590.45,594.97,596.37,588.26,127213000
2015-10-21,590.24,590.43,594.5,589.84,100315000
2015-10-22,595.08,590.24,595.81,589.74,94881000
2015-10-23,601.74,598.55,602.55,598.25,104410000
2015-10-26,598.61,604.41,606.79,598.61,102759000
2015-10-27,598.44,597.8,600.51,595.62,106258000
2015-10-28,596.24,599.09,601.09,596.24,119719000
2015-10-29,605.2,599.32,605.2,598.8,102965000
2015-10-30,607.37,605.49,608.01,603.93,91229000
2015-11-02,602.76,607.93,610.17,601.99,123804000
2015-11-03,611.71,605.32,611.71,600.46,116501000
2015-11-04,610.6,614.29,617.93,610.6,112569000
2015-11-05,615.18,609.49,616.46,608.53,99748000
2015-11-06,612.36,615.54,617.79,608.89,109917000
2015-11-09,610.66,612.29,613.79,610.35,122659000
2015-11-10,605.27,609.3,610.6,605.08,119828000
2015-11-11,603.53,604.13,609.24,603.34,95354000
2015-11-12,605.58,602.02,605.58,595.86,144361000
2015-11-13,611.27,604.41,611.27,603.72,159049000
2015-11-16,609.21,609.77,611.92,605.39,137772000
2015-11-17,605.05,609.46,611.18,605.05,171376000
2015-11-18,603.34,603.32,606.62,602.13,123131000
2015-11-19,601.9,604.38,605.56,600.84,122666000
2015-11-20,604.46,602.11,606.58,601.9,140715000
2015-11-23,599.99,605.89,607.69,599.99,153193000
2015-11-24,593.83,599.81,599.94,590.41,169697000
2015-11-25,595.7,593.24,596.92,588.1,143862000
2015-11-26,590.4,593.12,594.67,590.39,157757000
2015-11-27,582.86,589.09,591.84,582.86,142236000
2015-11-30,573.2,581.39,581.65,571.12,132937000
2015-12-01,570.41,573.39,577.58,570.41,116018000
2015-12-02,574.42,571.01,577.03,571.01,104140000
2015-12-03,574.38,574.04,576.84,573.2,128295000
2015-12-04,571.62,574.0,574.69,567.95,87330000
2015-12-07,563.62,570.12,571.2,563.41,78318000
2015-12-08,574.15,561.0,574.15,556.92,112952000
2015-12-09,565.2,575.08,576.63,565.2,107435000
2015-12-10,561.04,564.86,567.62,561.04,113099000
2015-12-11,563.43,560.99,567.13,559.73,99446000
2015-12-14,562.22,564.14,566.28,560.99,116300000
2015-12-15,568.0,563.3,568.74,563.3,119807000
2015-12-16,572.55,570.36,575.54,570.36,114456000
2015-12-17,577.11,572.55,579.18,572.55,90781000
2015-12-18,568.18,574.66,578.0,568.18,211302000
2015-12-21,566.9,570.45,571.28,565.35,125675000
2015-12-22,566.35,567.88,570.86,565.48,84511000
2015-12-23,564.27,564.93,568.16,562.3,90227000
2015-12-24,566.17,566.65,567.8,565.62,71905000
2015-12-25,567.67,566.6,570.49,566.6,109168000
2015-12-28,569.9,570.57,572.92,569.4,134304000
2015-12-29,576.29,569.4,576.29,566.49,114623000
2015-12-30,579.45,576.5,579.45,575.71,90049000
2015-12-31,579.03,579.12,580.82,575.73,134368000
2016-01-04,574.41,579.03,579.97,573.15,108481000
2016-01-05,569.94,571.66,575.4,569.26,104096000
2016-01-06,574.57,569.5,574.57,569.5,95937000
2016-01-07,565.36,570.62,570.94,561.09,147863000
2016-01-08,560.05,562.62,563.17,556.36,143161000
2016-01-11,557.87,559.05,563.04,557.51,106073000
2016-01-12,564.26,557.36,564.26,557.36,118608000
2016-01-13,560.37,565.21,566.02,560.37,134300000
2016-01-14,553.03,555.88,556.62,550.6,149698000
2016-01-15,543.04,554.35,556.55,543.04,130433000
2016-01-18,526.37,532.54,532.54,518.16,164098000
2016-01-19,535.77,525.65,535.77,525.65,125998000
2016-01-20,529.44,532.81,536.57,529.42,128321000
2016-01-21,521.88,529.44,531.21,520.74,152780000
2016-01-22,522.24,521.88,525.83,513.82,169036000
2016-01-25,542.35,522.24,542.36,522.24,164266000
2016-01-26,537.73,534.06,542.98,531.27,142006000
2016-01-27,542.69,541.18,543.88,540.03,124968000
2016-01-28,539.47,542.01,544.73,538.59,113208000
2016-01-29,545.25,539.96,545.71,537.51,122861000
2016-02-01,540.56,545.27,548.58,540.56,107295000
2016-02-02,536.45,537.71,542.26,535.38,93184000
2016-02-03,539.07,531.11,539.07,530.23,87347000
2016-02-04,542.15,542.91,545.17,541.66,67891000
2016-02-05,544.75,540.64,545.54,540.64,61851000
2016-02-15,543.79,540.13,544.59,537.81,68698000
2016-02-16,548.05,545.72,548.89,545.72,108043000
2016-02-17,547.05,551.38,552.38,547.05,131156000
2016-02-18,552.49,550.51,555.05,549.16,126034000
2016-02-19,554.03,552.37,555.16,551.38,185584000
2016-02-22,560.71,555.31,561.44,555.31,152961000
2016-02-23,561.28,564.75,567.58,561.09,159711000
2016-02-24,568.04,559.48,569.7,557.77,160236000
2016-02-25,562.82,571.15,573.63,562.82,151424000
2016-02-26,566.11,565.61,566.8,562.39,106608000
2016-02-29,559.37,565.61,566.31,559.37,129709000
2016-03-01,561.56,560.03,565.65,560.03,141418000
2016-03-02,570.18,564.85,570.18,562.97,144883000
2016-03-03,570.39,573.06,573.88,569.39,132208000
2016-03-04,573.65,570.18,576.02,568.83,142763000
2016-03-07,576.2,575.76,580.95,575.39,158922000
2016-03-08,574.71,576.75,579.87,574.53,149051000
2016-03-09,571.71,573.47,576.32,571.48,125151000
2016-03-10,575.91,574.07,575.91,571.52,146191000
2016-03-11,577.26,576.12,580.93,574.81,146762000
2016-03-14,577.98,579.61,579.84,576.26,175478000
2016-03-15,574.04,577.98,578.96,572.59,163938000
2016-03-16,577.07,573.88,577.96,573.37,148928000
2016-03-17,579.26,581.55,583.53,579.26,165826000
2016-03-18,575.82,579.95,580.81,575.44,226163000
2016-03-21,572.27,577.65,580.83,572.27,163803000
2016-03-22,570.91,572.27,573.8,567.8,132092000
2016-03-23,574.71,570.74,575.22,570.39,142818000
2016-03-24,570.66,573.93,577.21,570.66,166987000
2016-03-25,572.08,569.48,572.48,564.88,159136000
2016-03-28,575.72,573.69,576.0,571.58,127860000
2016-03-29,568.28,575.63,576.07,568.28,165097000
2016-03-30,569.91,566.08,571.89,565.55,135458000
2016-03-31,561.22,569.04,570.94,561.22,172526000
2016-04-01,558.43,560.64,562.73,557.96,131420000
2016-04-04,555.82,557.56,560.92,554.3,118848000
2016-04-05,560.32,555.98,560.32,555.15,140381000
2016-04-06,567.79,561.94,567.79,560.63,120889000
2016-04-07,571.6,570.72,572.56,567.01,123544000
2016-04-08,572.34,571.21,574.46,569.09,122411000
2016-04-11,579.27,575.11,581.88,575.01,143194000
2016-04-12,579.84,580.9,582.97,577.17,165747000
2016-04-13,578.02,580.77,582.81,575.65,140038000
2016-04-14,579.49,575.69,584.81,575.69,116830600
2016-04-15,579.86,581.54,586.36,579.86,124268000
2016-04-19,568.28,578.32,578.44,568.28,138460000
2016-04-20,568.03,569.8,571.71,565.3,116428000
2016-04-21,575.73,571.19,577.41,570.71,104752000
2016-04-22,592.48,574.57,592.48,574.57,140755000
2016-04-25,591.58,597.91,601.61,591.58,161641000
2016-04-26,598.48,590.99,598.48,590.19,176653000
2016-04-27,593.96,601.79,601.79,591.35,149048000
2016-04-28,591.67,594.98,597.28,589.97,101201000
2016-04-29,598.37,591.2,599.71,591.2,124903000
2016-05-04,599.07,595.95,603.08,592.43,143701000
2016-05-05,601.51,600.66,605.21,600.5,134807000
2016-05-06,606.52,602.4,608.94,602.17,120426000
2016-05-09,603.85,610.92,612.97,603.85,145394000
2016-05-10,605.05,600.35,605.46,597.74,143695000
2016-05-11,614.06,606.6,614.06,606.06,162837000
2016-05-12,612.12,615.55,617.56,612.12,93536000
2016-05-13,610.82,612.32,615.3,608.04,110628000
2016-05-16,615.78,610.13,616.17,608.49,109336000
2016-05-17,624.75,620.54,626.12,618.67,126845000
2016-05-18,622.45,625.53,627.81,621.79,135287000
2016-05-19,619.2,621.83,623.68,618.13,141469000
2016-05-20,614.81,620.72,622.48,614.41,138837000
2016-05-23,611.03,616.11,616.83,610.45,99916000
2016-05-24,611.62,612.23,613.14,608.15,115554000
2016-05-25,611.89,613.96,616.38,611.89,139393000
2016-05-26,604.34,611.88,613.37,604.34,116594000
2016-05-27,608.11,604.36,609.94,603.23,102556000
2016-05-30,614.5,609.98,615.52,608.46,111119000
2016-05-31,618.44,616.22,621.14,614.68,121509000
2016-06-01,619.86,618.18,620.24,616.33,113214000
2016-06-02,623.37,619.19,624.52,618.38,126638000
2016-06-03,621.88,623.21,625.19,621.62,124294000
2016-06-06,620.05,621.09,624.55,616.98,133234000
2016-06-07,624.65,622.4,624.69,620.05,115268000
2016-06-08,627.87,626.84,632.68,626.29,139311000
2016-06-09,631.26,628.4,631.26,626.27,119511000
2016-06-10,629.84,629.95,633.47,628.56,134279000
2016-06-13,623.58,626.26,627.36,621.4,127060000
2016-06-14,625.43,621.63,626.4,619.13,99801000
2016-06-15,627.02,624.63,628.75,621.76,130314000
2016-06-16,625.11,627.38,630.21,625.11,122411000
2016-06-17,619.25,622.92,624.59,618.16,148648000
2016-06-20,626.46,622.04,626.46,620.41,115099000
2016-06-21,628.0,629.03,631.96,628.0,127747000
2016-06-22,626.41,628.77,629.95,625.81,107956000
2016-06-23,632.27,626.47,632.6,626.47,117111000
2016-06-24,620.77,631.77,631.77,597.68,270168000
2016-06-27,621.27,616.19,621.27,608.26,107961000
2016-06-28,622.2,617.68,624.85,617.65,89277000
2016-06-29,630.12,623.56,631.25,623.56,122307000
2016-06-30,632.26,633.17,637.46,631.74,106173000
2016-07-01,640.3,632.26,643.55,632.26,126003000
2016-07-04,647.96,643.11,647.96,641.96,137074000
2016-07-05,650.88,650.47,658.45,647.52,149329000
2016-07-06,649.46,646.8,652.36,644.07,136953000
2016-07-07,661.12,652.49,661.12,652.13,137255000
2016-07-08,658.68,661.07,665.53,655.91,143999000
2016-07-11,652.26,658.92,664.89,648.77,162217000
2016-07-12,658.9,652.81,658.9,649.86,175613000
2016-07-13,675.12,662.04,676.06,662.04,159936000
2016-07-14,666.69,675.66,681.75,666.69,160109000
2016-07-15,664.56,666.69,670.18,661.47,131135000
2016-07-18,673.5,664.12,673.5,662.25,131475000
2016-07-19,667.76,675.89,677.35,660.09,139587000
2016-07-20,660.26,667.86,667.86,660.26,129409000
2016-07-21,659.57,662.72,665.9,656.03,112377000
2016-07-22,649.87,657.15,658.06,640.26,151763000
2016-07-25,649.3,651.33,654.17,646.04,97521000
2016-07-26,648.59,648.58,651.93,642.91,106200000
2016-07-27,656.11,647.98,656.11,647.74,127213000
2016-07-28,657.14,655.81,657.2,649.86,122995000
2016-07-29,652.23,654.19,657.88,650.98,120008000
2016-08-01,648.38,655.38,655.38,646.02,92787000
2016-08-02,636.05,643.2,643.2,633.33,176389000
2016-08-03,631.61,632.98,634.75,627.66,94953000
2016-08-04,631.94,633.74,641.02,631.94,112054000
2016-08-05,627.39,629.69,630.18,622.49,125577000
2016-08-08,629.46,627.39,629.91,622.14,90027000
2016-08-09,637.34,629.66,637.34,629.66,98867000
2016-08-10,648.33,637.21,648.48,637.21,120826000
2016-08-11,660.24,649.27,660.24,648.31,140933000
2016-08-12,655.71,665.14,668.52,652.67,125031000
2016-08-15,659.47,654.06,659.47,653.64,117957000
2016-08-16,658.11,659.47,662.13,656.83,160323000
2016-08-17,660.51,659.46,660.76,657.06,123973000
2016-08-18,660.65,663.56,665.94,656.35,131631000
2016-08-19,662.28,664.09,666.93,659.64,109696000
2016-08-22,657.68,662.87,664.95,657.68,116313000
2016-08-23,659.16,653.58,659.16,652.88,109077000
2016-08-24,660.77,660.95,665.43,659.7,103852000
2016-08-25,658.5,660.77,660.77,656.49,116131000
2016-08-26,667.75,662.9,668.84,662.9,116441000
2016-08-29,669.44,670.71,679.62,669.44,114888000
2016-08-30,672.67,667.96,672.67,666.33,96553000
2016-08-31,674.63,673.1,676.26,671.39,115732000
2016-09-01,669.19,674.19,674.72,664.77,102237000
2016-09-05,664.55,669.3,670.08,660.31,110452000
2016-09-06,663.9,666.38,668.4,663.9,108989000
2016-09-07,661.28,663.05,663.68,656.22,106479000
2016-09-08,666.07,661.89,668.2,660.54,124556000
2016-09-09,666.88,669.24,672.39,666.88,106070000
2016-09-12,659.76,665.77,666.04,655.55,101335000
2016-09-13,659.72,658.61,661.74,654.95,87743000
2016-09-14,656.64,658.16,661.82,656.64,96405000
2016-09-15,656.18,657.46,660.32,654.84,112722000
2016-09-16,651.31,654.68,657.53,651.31,206938000
2016-09-19,657.89,651.31,658.35,651.31,107313000
2016-09-20,663.37,656.2,663.37,653.28,118443000
2016-09-21,668.48,663.12,668.83,662.79,158846000
2016-09-22,671.38,668.48,675.36,668.48,144397000
2016-09-23,674.09,670.73,674.09,670.3,176040000
2016-09-26,677.04,673.21,677.04,671.51,162243000
2016-09-27,684.89,676.61,684.89,676.24,130570000
2016-09-28,686.72,684.99,687.94,682.98,128176000
2016-09-29,688.55,689.82,692.17,685.91,115921000
2016-09-30,685.73,688.55,689.12,684.62,115738000
2016-10-03,683.05,687.68,688.42,681.99,121374000
2016-10-04,684.2,682.82,689.17,680.24,123103000
2016-10-05,687.04,686.41,689.5,685.48,116966000
2016-10-06,687.32,687.04,690.93,687.04,150661000
2016-10-07,683.95,689.51,690.19,680.26,140056000
2016-10-10,674.19,684.05,684.46,674.19,139490000
2016-10-11,682.36,677.63,682.36,669.2,148016000
2016-10-12,682.45,683.88,686.18,681.12,120753000
2016-10-13,685.23,680.73,685.23,678.79,125236000
2016-10-14,687.0,685.06,690.62,684.78,164677000
2016-10-17,680.95,687.18,687.94,680.95,113707000
2016-10-18,682.02,680.44,682.99,678.13,132557000
2016-10-19,688.89,683.83,689.88,683.25,149347000
2016-10-20,686.39,690.45,690.86,685.63,121093000
2016-10-21,684.83,685.77,687.54,683.76,136022000
2016-10-24,678.02,683.14,684.51,677.89,125472000
2016-10-25,676.18,676.29,677.47,670.6,127870000
2016-10-26,673.61,676.18,676.18,670.8,102376000
2016-10-27,676.9,672.81,676.9,671.61,91029000
2016-10-28,682.25,676.74,682.25,675.85,117262000
2016-10-31,675.8,682.11,683.34,675.8,130147000
2016-11-01,676.6,675.13,676.6,672.33,118658000
2016-11-02,671.4,675.68,678.14,671.4,142390000
2016-11-03,667.63,668.66,668.66,661.86,128263000
2016-11-04,666.73,666.93,668.99,665.08,87224000
2016-11-07,674.14,667.12,674.36,666.61,102952000
2016-11-08,676.46,675.82,677.91,674.33,96712000
2016-11-09,670.26,675.57,675.57,656.68,148003000
2016-11-10,678.17,675.36,678.57,675.18,119983000
2016-11-11,679.2,678.38,679.56,676.73,115747000
2016-11-14,673.05,677.13,679.96,672.45,121619000
2016-11-15,674.26,673.75,675.73,671.55,117997000
2016-11-16,674.6,674.85,676.9,673.95,111235000
2016-11-17,674.57,674.5,676.48,673.13,128546000
2016-11-18,673.25,673.82,675.15,669.18,104889000
2016-11-21,674.29,673.2,675.04,671.65,103605000
2016-11-22,681.91,675.23,681.91,675.23,113015000
2016-11-23,683.16,681.17,684.12,679.81,116629000
2016-11-24,678.18,683.61,683.61,676.39,125298000
2016-11-25,675.87,678.47,678.87,671.48,115874000
2016-11-28,665.29,672.38,673.18,660.96,107425000
2016-11-29,658.26,665.11,667.79,658.26,117030000
2016-11-30,665.07,658.44,665.78,654.99,155535000
2016-12-01,666.54,670.75,670.81,666.54,127426000
2016-12-02,665.14,667.02,667.39,662.09,135983000
2016-12-05,660.21,663.06,663.87,658.11,157006000
2016-12-06,651.49,660.68,660.77,648.37,126596000
2016-12-07,653.53,648.63,654.13,647.33,130472000
2016-12-08,658.89,655.48,660.72,655.48,135115000
2016-12-09,663.07,659.46,664.46,659.46,119362000
2016-12-12,659.7,663.7,664.67,658.84,111504000
2016-12-13,654.66,662.27,663.54,654.34,135078000
2016-12-14,665.14,657.39,665.14,657.39,212096000
2016-12-15,665.92,668.07,668.07,664.08,126550000
2016-12-16,675.16,670.43,675.19,668.3,177178000
2016-12-19,674.33,673.98,679.9,673.88,124373000
2016-12-20,662.66,673.93,674.28,662.66,100036000
2016-12-21,666.94,662.36,667.06,657.4,130133000
2016-12-22,664.15,669.01,669.95,663.7,94913000
2016-12-23,664.37,663.75,664.37,659.18,114627000
2016-12-26,662.45,665.67,665.73,662.09,114879000
2016-12-27,663.86,662.66,665.5,661.41,160244000
2016-12-28,663.5,665.9,666.64,661.8,118803000
2016-12-29,664.72,666.43,666.43,663.95,116504000
2016-12-30,664.87,664.17,665.49,663.39,121554000
2017-01-03,672.01,665.92,672.34,665.43,84661000
2017-01-04,674.7,672.58,675.93,672.21,110034000
2017-01-05,675.81,674.82,675.92,673.31,102174000
2017-01-06,679.8,675.35,683.76,675.22,127414000
2017-01-09,682.57,681.74,684.88,681.74,101402000
2017-01-10,681.07,682.77,683.02,680.76,87802000
2017-01-11,687.16,680.85,687.16,680.85,108708000
2017-01-12,686.96,688.71,688.99,685.59,112444000
2017-01-13,685.06,686.58,688.62,685.06,94953000
2017-01-16,677.94,684.62,684.82,677.85,89572000
2017-01-17,684.71,678.83,684.73,678.83,108971000
2017-01-18,683.28,683.74,688.07,683.28,101056000
2017-01-19,682.31,683.02,684.19,680.8,89194000
2017-01-20,686.26,684.05,688.42,684.05,90686000
2017-01-23,687.15,687.83,689.47,686.46,87806000
2017-01-24,691.36,687.08,692.75,687.08,98368000
2017-01-25,697.28,693.07,697.28,691.19,98348000
2017-02-02,703.18,699.8,703.2,697.71,86423000
2017-02-03,700.35,704.69,708.1,700.09,124669000
2017-02-06,700.04,702.02,702.02,696.92,126959000
2017-02-07,701.91,699.99,703.3,698.99,158639000
2017-02-08,702.04,702.67,702.77,700.47,156108000
2017-02-09,700.65,700.93,702.64,700.21,147545000
2017-02-10,703.78,701.15,704.08,701.15,138324000
2017-02-13,705.9,704.61,706.47,703.58,161215000
2017-02-14,706.26,706.41,707.32,703.85,175123000
2017-02-15,711.57,706.84,711.73,706.84,169004000
2017-02-16,709.35,712.61,717.57,709.35,198422000
2017-02-17,707.83,709.52,710.21,705.84,166177000
2017-02-20,710.59,705.72,711.4,704.41,199902000
2017-02-21,716.55,711.49,718.06,711.49,210808000
2017-02-22,717.24,717.77,719.09,715.36,231764000
2017-02-23,716.87,717.49,719.58,712.36,228278000
2017-02-24,714.47,716.35,717.94,713.7,232798000
2017-02-27,717.44,711.7,718.37,711.7,182508000
2017-02-28,710.79,718.24,719.14,710.79,192324000
2017-03-01,709.52,710.7,712.49,705.79,222197000
2017-03-02,707.51,712.68,713.53,707.51,176447000
2017-03-03,712.62,708.23,712.62,705.83,170916000
2017-03-06,716.29,714.61,718.04,714.01,172199000
2017-03-07,716.54,716.46,716.95,714.27,195684000
2017-03-08,716.6,715.04,718.78,713.89,175657000
2017-03-09,715.8,715.86,718.23,714.96,195410000
2017-03-10,712.21,715.85,716.81,712.21,197426000
2017-03-13,710.17,711.93,712.63,707.63,146591000
2017-03-14,714.71,709.9,716.49,709.29,134824000
2017-03-15,713.14,715.63,716.49,713.14,139565000
2017-03-16,714.92,712.56,715.03,710.66,179086000
2017-03-17,710.54,715.82,717.1,710.54,253197000
2017-03-20,715.07,711.44,717.54,711.44,175285000
2017-03-21,716.18,717.03,718.8,714.78,231634000
2017-03-22,712.94,715.78,720.68,712.94,268995000
2017-03-23,719.56,712.61,719.56,712.61,192345000
2017-03-24,722.14,719.56,724.36,719.56,214781000
2017-03-27,723.52,723.23,725.57,721.41,233186000
2017-03-28,719.26,724.37,725.0,718.66,221918000
2017-03-29,720.47,719.08,721.92,718.37,193991000
2017-03-30,723.86,721.87,725.91,721.87,195790000
2017-03-31,722.31,725.97,726.67,722.31,213142000
2017-04-03,722.38,723.02,724.37,721.58,183073000
2017-04-04,724.14,723.7,724.67,722.79,214302000
2017-04-05,723.22,724.89,726.03,722.49,217977000
2017-04-07,727.95,721.85,727.95,720.28,229963000
2017-04-10,729.87,728.71,730.9,727.77,152415000
2017-04-11,731.33,730.15,732.24,730.15,210266000
2017-04-12,725.58,731.62,732.87,724.48,249511000
2017-04-13,724.35,725.54,727.34,723.88,190433000
2017-04-14,718.45,722.47,722.96,714.13,195283000
2017-04-17,710.83,718.93,721.78,710.83,170259000
2017-04-18,714.93,708.64,714.93,705.55,178133000
2017-04-19,716.77,714.87,716.77,714.02,151574000
2017-04-20,712.66,716.76,716.76,712.66,137639000
2017-04-21,712.41,712.77,715.08,711.08,202267000
2017-04-24,709.39,711.6,712.77,709.39,154884000
2017-04-25,707.58,709.0,709.81,706.04,137232000
2017-04-26,710.04,706.36,710.04,706.32,142344000
2017-04-27,716.53,711.74,716.53,711.38,187185000
2017-04-28,717.73,715.9,718.54,713.83,190641000
2017-05-03,719.54,718.7,719.54,716.66,229584000
2017-05-04,722.02,717.98,723.22,717.98,215832000
2017-05-05,720.0,720.39,721.65,719.86,194379000
2017-05-08,718.86,720.61,720.61,717.98,232456000
2017-05-09,722.11,718.86,722.11,716.95,224897000
2017-05-10,724.31,721.94,727.52,721.81,228173000
2017-05-11,724.99,724.84,726.82,723.39,223039000
2017-05-12,725.37,724.63,726.4,724.41,188850000
2017-05-15,725.35,725.25,726.19,723.18,240887000
2017-05-16,725.03,725.84,727.86,725.03,294207000
2017-05-17,727.2,724.01,728.01,722.81,206670000
2017-05-18,726.99,727.2,729.0,723.8,219680000
2017-05-19,733.82,727.61,733.82,726.79,211585000
2017-05-22,744.1,738.63,746.87,738.63,272756000
2017-05-23,740.93,744.32,746.18,740.28,266857000
2017-05-24,742.74,739.91,744.27,737.3,225259000
2017-05-25,741.91,744.24,746.48,740.89,205885000
2017-05-26,743.41,741.4,743.46,740.6,193182000
2017-05-29,746.25,746.08,748.06,745.31,252309000
2017-05-30,738.21,747.07,747.43,738.21,261218000
2017-05-31,737.82,738.91,741.93,735.39,214222000
2017-06-01,741.8,739.45,742.23,738.71,152239000
2017-06-02,738.81,741.48,742.11,736.09,184549000
2017-06-05,743.49,739.13,745.14,738.35,218609000
2017-06-06,751.31,743.99,751.31,743.99,185360000
2017-06-07,753.46,752.75,754.92,751.65,211213000
2017-06-08,750.13,751.7,751.96,748.91,262702000
2017-06-09,749.72,749.46,752.01,749.04,178516000
2017-06-12,751.09,751.33,753.41,749.0,184322000
2017-06-13,756.89,751.09,756.89,750.1,204172000
2017-06-14,760.77,758.26,761.7,756.82,206341000
2017-06-15,760.57,760.38,762.98,758.17,193284000
2017-06-16,761.24,761.75,762.43,759.98,221694000
2017-06-19,766.83,763.75,766.83,762.33,199977000
2017-06-20,767.99,767.59,768.29,764.42,229107000
2017-06-21,767.41,765.71,767.83,758.9,248538000
2017-06-22,766.3,768.41,769.99,766.3,224839000
2017-06-23,769.01,765.66,769.01,763.64,254932000
2017-06-26,772.52,770.5,773.14,769.73,235114000
2017-06-27,767.51,773.15,773.4,767.19,235645000
2017-06-28,769.04,766.82,769.04,762.78,203561000
2017-06-29,771.75,771.26,773.08,769.89,211882000
2017-06-30,776.47,773.46,776.5,773.46,194380000
2017-07-03,778.88,777.2,780.01,775.53,195521000
2017-07-04,775.54,779.15,779.15,772.9,232643000
2017-07-05,778.32,775.85,778.32,773.81,216490000
2017-07-06,782.65,780.5,782.77,779.99,238454000
2017-07-07,775.73,783.73,783.81,775.73,261562000
2017-07-10,766.56,775.85,775.85,764.43,217175000
2017-07-11,769.36,766.56,769.36,761.57,225538000
2017-07-12,774.17,772.6,775.08,769.83,176533000
